date,total_cases,cured,total_deaths
2020-04-03T00:00:00.000Z,3,0,0
2020-04-04T00:00:00.000Z,3,0,0
2020-04-05T00:00:00.000Z,3,0,0
2020-04-06T00:00:00.000Z,3,0,0
2020-04-07T00:00:00.000Z,3,0,0
2020-04-08T00:00:00.000Z,6,0,0
2020-04-09T00:00:00.000Z,6,0,0
2020-04-10T00:00:00.000Z,8,0,0
2020-04-11T00:00:00.000Z,8,0,0
2020-04-12T00:00:00.000Z,8,0,0
2020-04-13T00:00:00.000Z,9,0,0
2020-04-14T00:00:00.000Z,9,0,0
2020-04-15T00:00:00.000Z,9,0,0
2020-04-16T00:00:00.000Z,10,0,0
2020-04-17T00:00:00.000Z,16,4,0
2020-04-18T00:00:00.000Z,19,4,0
2020-04-19T00:00:00.000Z,20,4,0
2020-04-20T00:00:00.000Z,22,4,0
2020-04-21T00:00:00.000Z,43,4,0
2020-04-22T00:00:00.000Z,52,6,0
2020-04-23T00:00:00.000Z,66,6,0
2020-04-24T00:00:00.000Z,80,9,0
2020-04-25T00:00:00.000Z,86,9,0
2020-04-26T00:00:00.000Z,86,9,0
2020-04-27T00:00:00.000Z,101,9,0
2020-04-28T00:00:00.000Z,113,9,0
2020-04-29T00:00:00.000Z,118,9,0
2020-04-30T00:00:00.000Z,124,9,0
2020-05-01T00:00:00.000Z,131,13,0
2020-05-02T00:00:00.000Z,134,13,0
2020-05-03T00:00:00.000Z,143,13,0
2020-05-04T00:00:00.000Z,145,15,0
2020-05-05T00:00:00.000Z,148,15,0
2020-05-06T00:00:00.000Z,153,20,0
2020-05-07T00:00:00.000Z,159,23,0
2020-05-08T00:00:00.000Z,170,23,0
2020-05-09T00:00:00.000Z,175,34,1
2020-05-10T00:00:00.000Z,179,34,1
2020-05-11T00:00:00.000Z,185,39,1
2020-05-12T00:00:00.000Z,188,39,1
2020-05-13T00:00:00.000Z,212,48,1
2020-05-14T00:00:00.000Z,218,49,1
2020-05-15T00:00:00.000Z,222,60,2
2020-05-16T00:00:00.000Z,225,62,2
2020-05-17T00:00:00.000Z,230,66,2
2020-05-18T00:00:00.000Z,230,85,2
2020-05-19T00:00:00.000Z,236,87,2
2020-05-20T00:00:00.000Z,246,89,2
2020-05-21T00:00:00.000Z,261,90,2
2020-05-22T00:00:00.000Z,262,97,2
2020-05-23T00:00:00.000Z,263,113,2
2020-05-24T00:00:00.000Z,266,150,2
2020-05-25T00:00:00.000Z,267,150,2
2020-05-26T00:00:00.000Z,272,168,3
2020-05-27T00:00:00.000Z,274,174,3
2020-05-28T00:00:00.000Z,281,181,3
2020-05-29T00:00:00.000Z,288,184,3
2020-05-30T00:00:00.000Z,299,198,3
2020-05-31T00:00:00.000Z,309,198,3
2020-06-01T00:00:00.000Z,314,198,3
2020-06-02T00:00:00.000Z,314,211,3
2020-06-03T00:00:00.000Z,317,229,4
2020-06-04T00:00:00.000Z,323,240,4
2020-06-05T00:00:00.000Z,329,247,4
2020-06-06T00:00:00.000Z,336,249,4
2020-06-07T00:00:00.000Z,343,249,4
2020-06-08T00:00:00.000Z,347,250,4
2020-06-09T00:00:00.000Z,350,256,4
2020-06-10T00:00:00.000Z,356,261,4
2020-06-11T00:00:00.000Z,363,263,4
2020-06-12T00:00:00.000Z,367,275,4
2020-06-13T00:00:00.000Z,371,276,4
2020-06-14T00:00:00.000Z,374,278,4
2020-06-15T00:00:00.000Z,374,278,4
2020-06-16T00:00:00.000Z,378,278,4
2020-06-17T00:00:00.000Z,382,289,5
2020-06-18T00:00:00.000Z,386,297,5
2020-06-19T00:00:00.000Z,390,308,5
2020-06-20T00:00:00.000Z,394,315,5
2020-06-21T00:00:00.000Z,397,315,5
2020-06-22T00:00:00.000Z,399,316,5
2020-06-23T00:00:00.000Z,400,328,5
2020-06-24T00:00:00.000Z,404,332,5
2020-06-25T00:00:00.000Z,408,332,5
2020-06-26T00:00:00.000Z,413,338,5
2020-06-27T00:00:00.000Z,417,345,5
2020-06-28T00:00:00.000Z,421,345,5
2020-06-29T00:00:00.000Z,424,345,5
2020-06-30T00:00:00.000Z,426,347,5
2020-07-01T00:00:00.000Z,428,353,5
2020-07-02T00:00:00.000Z,430,353,5
2020-07-03T00:00:00.000Z,433,356,5
2020-07-04T00:00:00.000Z,435,360,5
2020-07-05T00:00:00.000Z,438,362,6
2020-07-06T00:00:00.000Z,441,362,6
2020-07-07T00:00:00.000Z,446,365,6
2020-07-08T00:00:00.000Z,452,370,6
2020-07-09T00:00:00.000Z,457,372,6
2020-07-10T00:00:00.000Z,462,376,6
2020-07-11T00:00:00.000Z,469,398,6
2020-07-12T00:00:00.000Z,476,398,6
2020-07-13T00:00:00.000Z,482,400,6
2020-07-14T00:00:00.000Z,487,402,6
2020-07-15T00:00:00.000Z,491,403,6
2020-07-16T00:00:00.000Z,495,403,6
2020-07-17T00:00:00.000Z,499,406,7
2020-07-18T00:00:00.000Z,503,406,7
2020-07-19T00:00:00.000Z,506,411,7
2020-07-20T00:00:00.000Z,507,411,7
2020-07-21T00:00:00.000Z,509,423,7
2020-07-22T00:00:00.000Z,511,428,7
2020-07-23T00:00:00.000Z,512,437,7
2020-07-24T00:00:00.000Z,514,439,7
2020-07-25T00:00:00.000Z,517,439,7
2020-07-26T00:00:00.000Z,520,446,8
2020-07-27T00:00:00.000Z,523,446,8
2020-07-28T00:00:00.000Z,525,450,8
2020-07-29T00:00:00.000Z,529,455,8
2020-07-30T00:00:00.000Z,532,455,8
2020-07-31T00:00:00.000Z,534,470,8
2020-08-01T00:00:00.000Z,537,476,8
2020-08-02T00:00:00.000Z,538,476,8
2020-08-03T00:00:00.000Z,539,476,8
2020-08-04T00:00:00.000Z,541,486,8
2020-08-05T00:00:00.000Z,543,486,8
2020-08-06T00:00:00.000Z,547,487,8
2020-08-07T00:00:00.000Z,550,491,8
2020-08-08T00:00:00.000Z,554,495,8
2020-08-09T00:00:00.000Z,557,495,8
2020-08-10T00:00:00.000Z,560,495,8
2020-08-11T00:00:00.000Z,564,495,8
2020-08-12T00:00:00.000Z,568,505,8
2020-08-13T00:00:00.000Z,570,505,8
2020-08-14T00:00:00.000Z,573,505,8
2020-08-15T00:00:00.000Z,576,511,8
2020-08-16T00:00:00.000Z,579,511,8
2020-08-17T00:00:00.000Z,582,511,8
2020-08-18T00:00:00.000Z,584,517,8
2020-08-19T00:00:00.000Z,585,525,9
2020-08-20T00:00:00.000Z,587,525,9
2020-08-21T00:00:00.000Z,588,525,9
2020-08-22T00:00:00.000Z,590,534,9
2020-08-23T00:00:00.000Z,592,534,9
2020-08-24T00:00:00.000Z,594,534,9
2020-08-25T00:00:00.000Z,598,534,9
2020-08-26T00:00:00.000Z,602,534,9
2020-08-27T00:00:00.000Z,605,550,9
2020-08-28T00:00:00.000Z,609,550,9
2020-08-29T00:00:00.000Z,615,550,9
2020-08-30T00:00:00.000Z,620,550,9
2020-08-31T00:00:00.000Z,626,550,9
2020-09-01T00:00:00.000Z,632,563,9
2020-09-02T00:00:00.000Z,639,563,9
2020-09-03T00:00:00.000Z,646,563,9
2020-09-04T00:00:00.000Z,655,577,9
2020-09-05T00:00:00.000Z,663,577,9
2020-09-06T00:00:00.000Z,670,577,9
2020-09-07T00:00:00.000Z,677,577,9
2020-09-08T00:00:00.000Z,685,591,9
2020-09-09T00:00:00.000Z,693,591,9
2020-09-10T00:00:00.000Z,700,611,9
2020-09-11T00:00:00.000Z,705,613,9
2020-09-12T00:00:00.000Z,712,613,9
2020-09-13T00:00:00.000Z,718,624,9
2020-09-14T00:00:00.000Z,725,624,10
2020-09-15T00:00:00.000Z,733,625,10
2020-09-16T00:00:00.000Z,742,631,10
2020-09-17T00:00:00.000Z,751,639,10
2020-09-18T00:00:00.000Z,760,641,10
2020-09-19T00:00:00.000Z,772,642,10
2020-09-20T00:00:00.000Z,782,648,10
2020-09-21T00:00:00.000Z,793,648,10
2020-09-22T00:00:00.000Z,808,655,10
2020-09-23T00:00:00.000Z,823,655,10
2020-09-24T00:00:00.000Z,837,655,10
2020-09-25T00:00:00.000Z,852,669,11
2020-09-26T00:00:00.000Z,868,673,11
2020-09-27T00:00:00.000Z,883,673,12
2020-09-28T00:00:00.000Z,898,675,13
2020-09-29T00:00:00.000Z,913,677,13
2020-09-30T00:00:00.000Z,929,683,14
2020-10-01T00:00:00.000Z,945,683,14
2020-10-02T00:00:00.000Z,965,693,14
2020-10-03T00:00:00.000Z,983,693,14
2020-10-04T00:00:00.000Z,1008,694,15
2020-10-05T00:00:00.000Z,1034,701,16
2020-10-06T00:00:00.000Z,1062,713,18
2020-10-07T00:00:00.000Z,1089,734,19
2020-10-08T00:00:00.000Z,1118,734,19
2020-10-09T00:00:00.000Z,1146,761,19
2020-10-10T00:00:00.000Z,1176,767,19
2020-10-11T00:00:00.000Z,1203,772,19
